"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Patriots ","NE","NYJ","DST","3400","8.7","1.0","12.9","19720708","14.2"
"Giants ","NYG","CAR","DST","2500","6.9","0.9","12.3","19720718","11.7"
"Darnell Mooney","CHI","TB","WR","4600","12.8","0.7","13.8","19720179","16.7"
"Mike Gesicki","MIA","ATL","TE","4700","13.1","0.7","14.0","19720495","18.7"
"Damien Harris","NE","NYJ","RB","5700","14.9","0.6","3.5","19719911","21.7"
"Chase Edmonds","ARI","HOU","RB","5600","14.6","0.5","5.1","19719913","22.5"
"Hunter Renfrow","LV","PHI","WR","4800","13.1","0.5","10.1","19720171","19.6"
"A.J. Brown","TEN","KC","WR","6300","16.0","0.5","13.0","19720129","24.1"
"Rashod Bateman","BAL","CIN","WR","3400","10.1","0.4","18.3","19720235","15.5"
"Robby Anderson","CAR","NYG","WR","4800","12.8","0.3","5.8","19720173","18.0"
"Aaron Jones","GB","WAS","RB","7500","18.1","0.3","14.9","19719887","25.7"
"Mecole Hardman","KC","TEN","WR","4300","11.9","0.3","16.0","19720187","19.1"
"Jared Goff","DET","LA","QB","5000","15.8","0.2","1.6","19719837","19.6"
"Darius Slayton","NYG","CAR","WR","4000","11.1","0.2","8.0","19720201","15.2"
"Michael Carter","NYJ","NE","RB","4800","12.7","0.2","4.8","19719939","17.9"
"Sam Darnold","CAR","NYG","QB","5900","18.4","0.1","1.5","19719827","28.2"
"Tom Brady","TB","CHI","QB","7700","23.8","0.1","6.3","19719819","34.1"
"Terry McLaurin","WAS","GB","WR","6900","16.8","0.1","5.3","19720121","22.9"
"Ravens ","BAL","CIN","DST","2900","6.9","0.1","7.3","19720713","11.6"
"Ryan Tannehill","TEN","KC","QB","6400","19.8","0.0","4.0","19719824","29.0"
"Tyler Johnson","TB","CHI","WR","3000","8.9","-0.1","14.4","19720259","14.6"
"Allen Robinson II","CHI","TB","WR","5100","12.9","-0.2","9.8","19720161","17.2"
"DeVonta Smith","PHI","LV","WR","5400","13.5","-0.2","8.6","19720151","18.9"
"Falcons ","ATL","MIA","DST","2700","6.2","-0.2","4.3","19720716","10.7"
"Packers ","GB","WAS","DST","3300","7.4","-0.2","3.7","19720709","12.3"
"Jets ","NYJ","NE","DST","2400","5.6","-0.2","5.5","19720719","9.8"
"Buccaneers ","TB","CHI","DST","4000","8.8","-0.2","4.1","19720706","14.2"
"Kyler Murray","ARI","HOU","QB","8500","25.8","-0.4","7.0","19719817","37.1"
"Amon-Ra St. Brown","DET","LA","WR","4100","10.8","-0.4","7.7","19720197","14.5"
"Mark Andrews","BAL","CIN","TE","6000","14.3","-0.5","7.9","19720487","21.4"
"Van Jefferson Jr.","LA","DET","WR","3500","9.4","-0.5","7.1","19720227","16.9"
"Dallas Goedert","PHI","LV","TE","4600","11.6","-0.5","14.1","19720497","16.7"
"Ricky Seals-Jones","WAS","GB","TE","3700","9.8","-0.5","15.0","19720507","13.1"
"Raiders ","LV","PHI","DST","3000","6.5","-0.5","1.2","19720712","11.1"
"Mike Davis","ATL","MIA","RB","5200","12.7","-0.6","6.3","19719925","18.9"
"Marquise Brown","BAL","CIN","WR","5800","13.9","-0.6","4.4","19720141","21.0"
"Joe Mixon","CIN","BAL","RB","6500","15.2","-0.6","6.8","19719893","20.3"
"Mac Jones","NE","NYJ","QB","5300","15.9","-0.6","1.5","19719832","22.7"
"Panthers ","CAR","NYG","DST","3500","7.3","-0.6","1.7","19720707","12.2"
"Joe Burrow","CIN","BAL","QB","6200","18.5","-0.7","0.5","19719825","24.3"
"Tyler Boyd","CIN","BAL","WR","4700","11.6","-0.7","3.8","19720177","16.2"
"Myles Gaskin","MIA","ATL","RB","5300","12.8","-0.7","1.1","19719923","18.3"
"Eagles ","PHI","LV","DST","2300","4.9","-0.7","7.4","19720720","8.9"
"Cole Kmet","CHI","TB","TE","3000","8.1","-0.9","8.0","19720519","9.7"
"Dante Pettis","NYG","CAR","WR","3000","8.1","-0.9","3.5","19720429","11.6"
"Kyle Pitts","ATL","MIA","TE","5900","13.7","-1.0","4.0","19720489","19.9"
"Cordarrelle Patterson","ATL","MIA","RB","6300","14.4","-1.1","9.7","19719897","20.7"
"T.J. Hockenson","DET","LA","TE","5100","12.0","-1.1","7.2","19720491","15.1"
"Antonio Gibson","WAS","GB","RB","5900","13.6","-1.1","0.8","19719905","18.9"
"Rondale Moore","ARI","HOU","WR","4400","10.5","-1.2","4.8","19720185","17.9"
"Corey Davis","NYJ","NE","WR","5200","12.1","-1.2","2.5","19720157","16.5"
"Robert Tonyan","GB","WAS","TE","3500","8.7","-1.3","1.2","19720511","13.9"
"Preston Williams","MIA","ATL","WR","3100","7.8","-1.3","0.5","19720253","11.7"
"Evan Engram","NYG","CAR","TE","3600","8.9","-1.3","2.6","19720509","12.2"
"Nelson Agholor","NE","NYJ","WR","3700","9.0","-1.4","1.8","19720217","14.0"
"Zach Wilson","NYJ","NE","QB","5100","14.5","-1.4","0.5","19719834","20.4"
"Justin Fields","CHI","TB","QB","5300","14.9","-1.6","0.8","19719831","23.7"
"Jamison Crowder","NYJ","NE","WR","4900","11.1","-1.6","1.0","19720169","14.8"
"James Conner","ARI","HOU","RB","5600","12.4","-1.7","1.8","19719915","20.5"
"A.J. Green","ARI","HOU","WR","5100","11.3","-1.8","0.9","19720163","19.1"
"Davis Mills","HOU","ARI","QB","4900","13.5","-1.8","0.5","19719839","18.1"
"Henry Ruggs III","LV","PHI","WR","5500","12.1","-1.8","4.1","19720149","19.2"
"O.J. Howard","TB","CHI","TE","3400","7.9","-1.8","7.2","19720513","13.3"
"Chiefs ","KC","TEN","DST","2600","4.4","-1.8","2.1","19720717","8.2"
"WAS Football Team ","WAS","GB","DST","2200","3.6","-1.8","0.6","19720721","7.1"
"Christian Kirk","ARI","HOU","WR","5300","11.6","-1.9","2.8","19720155","19.5"
"Bryan Edwards","LV","PHI","WR","4100","9.1","-2.0","0.5","19720195","15.1"
"Bengals ","CIN","BAL","DST","2800","4.5","-2.0","0.4","19720714","8.4"
"Kalif Raymond","DET","LA","WR","4700","10.2","-2.1","0.5","19720175","13.9"
"Rams ","LA","DET","DST","5000","8.8","-2.1","0.5","19720705","14.3"
"AJ Dillon","GB","WAS","RB","4600","9.9","-2.2","0.5","19719945","14.9"
"Dolphins ","MIA","ATL","DST","3200","5.1","-2.2","0.5","19720710","9.2"
"Hunter Henry","NE","NYJ","TE","4100","8.8","-2.3","3.8","19720501","13.4"
"Collin Johnson","NYG","CAR","WR","3000","6.7","-2.3","1.1","19720423","9.9"
"Ryan Griffin","NYJ","NE","TE","2500","5.7","-2.3","2.0","19720647","7.9"
"Aaron Rodgers","GB","WAS","QB","7500","20.7","-2.4","1.2","19719820","30.0"
"Jonnu Smith","NE","NYJ","TE","2800","6.2","-2.4","2.4","19720527","9.9"
"Texans ","HOU","ARI","DST","2000","2.6","-2.4","0.5","19720724","5.8"
"DeAndre Hopkins","ARI","HOU","WR","7700","15.7","-2.5","3.6","19720117","25.4"
"Tyler Higbee","LA","DET","TE","4500","9.4","-2.5","3.5","19720499","16.7"
"Brandon Bolden","NE","NYJ","RB","4000","8.4","-2.5","0.5","19719975","14.4"
"Titans ","TEN","KC","DST","2100","2.7","-2.5","2.7","19720723","5.8"
"Russell Gage","ATL","MIA","WR","4000","8.3","-2.6","0.5","19720199","12.8"
"KhaDarel Hodge","DET","LA","WR","3000","6.4","-2.6","0.5","19720289","8.8"
"Dyami Brown","WAS","GB","WR","3600","7.6","-2.6","0.5","19720219","10.3"
"Jalen Reagor","PHI","LV","WR","3800","7.7","-2.8","0.5","19720211","11.6"
"Adam Humphries","WAS","GB","WR","3100","6.2","-2.9","0.5","19720255","9.0"
"Devonta Freeman","BAL","CIN","RB","4400","8.7","-3.0","0.5","19719953","13.7"
"C.J. Uzomah","CIN","BAL","TE","3000","6.0","-3.0","1.3","19720521","8.5"
"Julio Jones","TEN","KC","WR","6100","12.1","-3.0","2.9","19720135","19.2"
"Mark Ingram II","HOU","ARI","RB","4400","8.6","-3.1","0.5","19719951","11.0"
"Elijah Moore","NYJ","NE","WR","3600","6.9","-3.2","0.5","19720223","9.3"
"Quez Watkins","PHI","LV","WR","3900","7.5","-3.2","1.6","19720209","12.1"
"Jordan Akins","HOU","ARI","TE","2600","4.9","-3.3","1.1","19720537","6.2"
"Darren Waller","LV","PHI","TE","6700","12.9","-3.3","7.0","19720485","19.4"
"J.D. McKissic","WAS","GB","RB","5000","9.6","-3.3","1.2","19719933","14.0"
"Lions ","DET","LA","DST","2100","1.8","-3.3","0.1","19720722","4.7"
"Marcedes Lewis","GB","WAS","TE","2500","4.6","-3.4","0.2","19720615","8.5"
"Bears ","CHI","TB","DST","2800","3.2","-3.4","0.0","19720715","6.6"
"Cameron Brate","TB","CHI","TE","3300","6.0","-3.5","0.5","19720515","10.7"
"Kenneth Gainwell","PHI","LV","RB","4200","7.7","-3.6","0.5","19719961","12.9"
"Anthony Firkser","TEN","KC","TE","3100","5.5","-3.6","0.5","19720517","9.6"
"Hayden Hurst","ATL","MIA","TE","2700","4.7","-3.7","0.4","19720531","8.0"
"Ian Thomas","CAR","NYG","TE","2900","5.1","-3.7","0.5","19720525","7.7"
"Pharaoh Brown","HOU","ARI","TE","2600","4.4","-3.8","0.0","19720535","5.5"
"Durham Smythe","MIA","ATL","TE","2500","4.2","-3.8","1.5","19720587","6.9"
"Zach Ertz","ARI","HOU","TE","3900","6.9","-3.9","0.5","19720503","11.9"
"Jamaal Williams","DET","LA","RB","4600","8.2","-3.9","0.5","19719947","10.9"
"Randall Cobb","GB","WAS","WR","4000","7.0","-3.9","0.5","19720203","11.9"
"Kyle Rudolph","NYG","CAR","TE","2500","4.0","-3.9","0.0","19720667","6.1"
"Tommy Tremble","CAR","NYG","TE","2700","4.4","-4.0","0.0","19720533","7.0"
"Marquise Goodwin","CHI","TB","WR","3000","4.9","-4.0","0.0","19720447","6.8"
"DeSean Jackson","LA","DET","WR","3400","5.8","-4.0","0.5","19720231","11.9"
"Allen Lazard","GB","WAS","WR","4200","7.2","-4.1","0.5","19720193","12.2"
"Nick Westbrook-Ikhine","TEN","KC","WR","3300","5.4","-4.1","0.5","19720241","9.3"
"John Ross III","NYG","CAR","WR","3100","5.0","-4.2","0.0","19720251","7.0"
"Danny Amendola","HOU","ARI","WR","3000","4.7","-4.3","0.0","19720261","5.9"
"Foster Moreau","LV","PHI","TE","2500","3.7","-4.3","5.0","19720545","7.0"
"Devin Duvernay","BAL","CIN","WR","3600","5.7","-4.5","0.5","19720221","9.8"
"Chris Moore","HOU","ARI","WR","3600","5.5","-4.6","0.5","19720225","7.0"
"David Johnson","HOU","ARI","RB","4300","6.9","-4.7","0.5","19719957","9.7"
"Byron Pringle","KC","TEN","WR","3300","4.9","-4.7","0.0","19720239","9.4"
"Sony Michel","LA","DET","RB","4200","6.7","-4.7","0.5","19719963","13.5"
"Keelan Cole Sr.","NYJ","NE","WR","3000","4.3","-4.7","0.0","19720387","6.1"
"Ty'Son Williams","BAL","CIN","RB","4200","6.4","-4.9","0.5","19719959","10.7"
"Damien Williams","CHI","TB","RB","5500","9.0","-4.9","0.5","19719919","12.8"
"Mack Hollins","MIA","ATL","WR","3000","4.1","-4.9","0.0","19720321","7.0"
"Demarcus Robinson","KC","TEN","WR","3400","4.8","-5.0","0.0","19720229","9.3"
"Kendrick Bourne","NE","NYJ","WR","4400","6.8","-5.0","0.5","19720183","11.0"
"Noah Gray","KC","TEN","TE","2500","2.8","-5.2","0.0","19720627","6.7"
"Nico Collins","HOU","ARI","WR","3200","4.1","-5.3","0.2","19720249","5.1"
"Geoff Swaim","TEN","KC","TE","2500","2.7","-5.3","0.0","19720635","5.7"
"Salvon Ahmed","MIA","ATL","RB","4000","5.6","-5.4","0.5","19720025","9.8"
"Ty Johnson","NYJ","NE","RB","4300","6.1","-5.4","0.5","19719955","10.1"
"Marcus Johnson","TEN","KC","WR","3000","3.5","-5.5","0.0","19720375","7.1"
"Shi Smith","CAR","NYG","WR","3000","3.4","-5.6","0.1","19720413","5.9"
"Tyree Jackson","PHI","LV","TE","2500","2.3","-5.7","0.0","19720539","4.5"
"Alex Erickson","CAR","NYG","WR","3000","3.2","-5.8","0.0","19720411","5.7"
"Jerick McKinnon","KC","TEN","RB","4100","5.4","-5.8","0.5","19719969","10.2"
"Khalil Herbert","CHI","TB","RB","5200","7.4","-5.9","0.5","19719927","10.6"
"Josh Oliver","BAL","CIN","TE","2500","1.9","-6.1","0.0","19720573","4.5"
"James Proche","BAL","CIN","WR","3000","2.8","-6.2","0.0","19720299","5.9"
"Jaelon Darden","TB","CHI","WR","3000","2.8","-6.2","0.0","19720435","6.6"
"MyCole Pruitt","TEN","KC","TE","2500","1.8","-6.2","0.0","19720637","4.7"
"Chris Conley","HOU","ARI","WR","3300","3.3","-6.3","0.0","19720243","4.2"
"Adam Shaheen","MIA","ATL","TE","2500","1.6","-6.4","0.0","19720589","3.6"
"Giovani Bernard","TB","CHI","RB","4100","4.7","-6.4","0.0","19719971","8.8"
"Keith Kirkwood","CAR","NYG","WR","3000","2.5","-6.5","0.0","19720415","4.7"
"Malcolm Brown","MIA","ATL","RB","4000","4.4","-6.5","0.0","19720027","8.4"
"David Sills","NYG","CAR","WR","3000","2.5","-6.5","0.0","19720431","4.0"
"Lee Smith","ATL","MIA","TE","2500","1.3","-6.7","0.0","19720595","3.7"
"Ronald Jones II","TB","CHI","RB","4200","4.6","-6.7","0.0","19719967","8.8"
"Drew Sample","CIN","BAL","TE","2500","1.0","-6.9","0.0","19720579","2.3"
"Geronimo Allison","DET","LA","WR","3000","2.1","-6.9","0.0","19720291","3.1"
"Le'Veon Bell","BAL","CIN","RB","4500","5.0","-7.0","0.0","19719949","9.2"
"Damiere Byrd","CHI","TB","WR","3000","2.0","-7.0","0.0","19720449","3.0"
"Jesse James","CHI","TB","TE","2500","1.0","-7.0","0.0","19720683","1.7"
"Darren Fells","DET","LA","TE","2500","1.0","-7.0","0.0","19720561","1.6"
"Zay Jones","LV","PHI","WR","3000","2.0","-7.0","0.0","19720271","4.7"
"Willie Snead IV","LV","PHI","WR","3000","2.0","-7.0","0.0","19720273","4.8"
"Albert Wilson","MIA","ATL","WR","3000","2.0","-7.0","0.0","19720319","4.2"
"N'Keal Harry","NE","NYJ","WR","3000","2.0","-7.0","0.0","19720399","4.4"
"Demetrius Harris","ARI","HOU","TE","2500","0.9","-7.1","0.0","19720693","4.6"
"Kenyan Drake","LV","PHI","RB","4900","5.6","-7.1","0.5","19719935","10.2"
"Daniel Brown","NYJ","NE","TE","2500","0.8","-7.1","0.0","19720651","1.6"
"John Bates","WAS","GB","TE","2500","0.8","-7.1","0.0","19720605","2.0"
"Jesper Horsted","CHI","TB","TE","2500","0.8","-7.2","0.0","19720687","1.4"
"Auden Tate","CIN","BAL","WR","3000","1.8","-7.2","0.0","19720309","3.3"
"Trevon Wesco","NYJ","NE","TE","2500","0.8","-7.2","0.0","19720649","1.6"
"Josiah Deguara","GB","WAS","TE","2500","0.6","-7.3","0.0","19720617","3.4"
"Cethan Carter","MIA","ATL","TE","2500","0.6","-7.3","0.0","19720591","2.4"
"Darrynton Evans","TEN","KC","RB","4000","3.6","-7.3","0.0","19720053","7.2"
"Antony Auclair","HOU","ARI","TE","2500","0.5","-7.4","0.0","19720701","0.6"
"Kaden Smith","NYG","CAR","TE","2500","0.5","-7.4","0.0","19720669","1.6"
"DeAndre Carter","WAS","GB","WR","3000","1.5","-7.5","0.0","19720345","2.9"
"Royce Freeman","CAR","NYG","RB","4000","3.4","-7.6","0.0","19720073","6.9"
"Josh Gordon","KC","TEN","WR","3200","1.8","-7.6","0.0","19720245","5.6"
"Jacob Harris","LA","DET","TE","2500","0.3","-7.6","0.0","19720555","4.2"
"Colin Thompson","CAR","NYG","TE","2500","0.3","-7.7","0.0","19720663","1.9"
"Equanimeous St. Brown","GB","WAS","WR","3000","1.2","-7.7","0.0","19720359","4.2"
"Matt Bushman","LV","PHI","TE","2500","0.3","-7.7","0.0","19720551","2.5"
"J.J. Taylor","NE","NYJ","RB","4000","3.1","-7.8","0.0","19719977","7.2"
"Greg Ward","PHI","LV","WR","3000","1.1","-7.8","0.0","19720263","3.0"
"Olamide Zaccheaus","ATL","MIA","WR","3700","2.5","-7.9","0.0","19720215","5.3"
"Braxton Berrios","NYJ","NE","WR","3000","1.1","-7.9","0.0","19720389","2.0"
"Josh Reynolds","TEN","KC","WR","3000","1.1","-7.9","0.0","19720377","3.7"
"Tom Kennedy","DET","LA","WR","3000","0.9","-8.0","0.0","19720295","1.6"
"Samaje Perine","CIN","BAL","RB","4700","4.3","-8.1","0.0","19719943","7.8"
"Denzel Mims","NYJ","NE","WR","3000","0.8","-8.2","0.0","19720391","1.5"
"Dax Milne","WAS","GB","WR","3000","0.8","-8.2","0.0","19720349","1.9"
"Amari Rodgers","GB","WAS","WR","3000","0.6","-8.3","0.0","19720357","3.4"
"Tajae Sharpe","ATL","MIA","WR","3400","1.3","-8.4","0.0","19720237","3.8"
"Miles Boykin","BAL","CIN","WR","3000","0.6","-8.4","0.0","19720301","2.9"
"Isaiah Ford","MIA","ATL","WR","3000","0.6","-8.4","0.0","19720323","2.3"
"JJ Arcega-Whiteside","PHI","LV","WR","3000","0.6","-8.4","0.0","19720265","2.3"
"Antonio Gandy-Golden","WAS","GB","WR","3000","0.5","-8.4","0.0","19720347","1.6"
"Jalen Richard","LV","PHI","RB","4000","2.5","-8.5","0.0","19719985","6.0"
"Eli Penny","NYG","CAR","RB","4000","2.5","-8.5","0.0","19720081","5.7"
"Cameron Batson","TEN","KC","WR","3000","0.4","-8.5","0.0","19720379","2.9"
"Phillip Lindsay","HOU","ARI","RB","4200","2.7","-8.6","0.0","19719965","4.1"
"Jakeem Grant","CHI","TB","WR","3000","0.2","-8.7","0.0","19720451","0.8"
"Wayne Gallman Jr.","ATL","MIA","RB","4000","2.1","-8.8","0.0","19720109","5.7"
"C.J. Board","NYG","CAR","WR","3000","0.2","-8.8","0.0","19720427","1.2"
"La'Mical Perine","NYJ","NE","RB","4000","2.1","-8.9","0.0","19720059","5.0"
"Chris Evans","CIN","BAL","RB","4000","1.6","-9.4","0.0","19720019","4.4"
"Alec Ingold","LV","PHI","RB","4000","1.4","-9.5","0.0","19719989","4.6"
"Jaret Patterson","WAS","GB","RB","4000","1.3","-9.7","0.0","19720037","3.6"
"Keith Smith","ATL","MIA","RB","4000","1.1","-9.9","0.0","19720033","4.3"
"Rodney Smith","CAR","NYG",,,"0.5","-10.0","0.0",,"3.2"
"Jeremy McNichols","TEN","KC","RB","4800","2.4","-10.1","0.0","19719937","5.7"
"Patrick Ricard","BAL","CIN","RB","4000","0.7","-10.2","0.0","19720017","3.5"
"Michael Burton","KC","TEN","RB","4000","0.6","-10.3","0.0","19720049","3.8"
"Artavis Pierce","CHI","TB","RB","4000","0.5","-10.4","0.0","19720093","2.2"
"Rex Burkhead","HOU","ARI","RB","4000","0.5","-10.4","0.0","19720103","1.5"
"Jason Cabinda","DET","LA","RB","4000","0.4","-10.5","0.0","19720007","1.7"
"Kylin Hill","GB","WAS","RB","4000","0.3","-10.6","0.0","19720041","3.1"
"Boston Scott","PHI","LV","RB","4000","0.1","-10.8","0.0","19719979","2.8"
"Khari Blasingame","TEN","KC","RB","4000","0.1","-10.8","0.0","19720057","2.7"
"Sterling Shepard","NYG","CAR","WR","5600","0.2","-13.9","9.3","19720147","1.2"
